150894	29
206152	38
278224	39
127374	-27
113178	5
219900	-14
229196	-52
211164	-62
62428	-37
227656	-32
246738	-8
247396	-57
98660	-50
163284	-43
271392	-11
109510	15
276684	-59
66334	-2
242622	-42
120388	12
66320	-43
285854	45
260976	-58
273716	19
108054	-80
33476	-20
192908	67
14422	-18
289494	48
126436	-8
251540	-49
70968	3
45530	-29
250630	25
63940	-53
78388	35
209876	13
106892	116
83372	5
170970	26
16088	-28
96490	90
183836	-58
201182	22
44564	-92
166238	-1
192166	25
28198	-10
208966	-61
187770	-12
40700	29
40042	19
235076	-63
83498	-36
107102	59
278056	-80
105380	58
174820	1
13498	71
122460	81
199460	4
246696	48
186118	-50
109244	-17
252744	5
142102	-90
277342	15
279344	41
219550	-8
156774	8
36150	1
38754	-29
69582	38
82476	7
163942	15
162584	-19
26490	156
72704	-55
205116	12
258064	-6
55568	43
288360	6
260962	22
60384	69
153470	-47
143124	-52
258372	-23
270496	5
290894	-63
91002	-1
295486	5
196044	-111
100900	-79
225402	99
212830	-53
12434	-20
113864	-53
146694	-111
195288	83
9788	-25
184368	12
54938	56
93060	-47
107550	-5
100970	-8
86802	-13
139274	0
79662	-29
298860	16
163718	-91
169010	17
151706	-70
108138	-80
44214	-11
223218	-16
168814	-44
226942	6
42786	-34
137202	28
40868	81
140030	-21
160736	33
234894	38
104974	-71
15668	3
166154	40
230148	7
55092	4
222770	-55
187574	82
134318	-13
136110	18
249020	20
154114	54
239976	-11
289956	-9
1864	13
23242	4
97904	13
68924	27
72368	10
64780	18
121774	72
674	-33
4062	5
277104	14
237414	-29
157656	-37
102202	27
261816	-38
83064	-42
7086	-33
18412	-3
18132	-2
84506	-24
253864	23
210730	5
160274	-71
234544	49
156914	12
191242	-25
253220	-60
246990	29
101376	-7
117252	104
8528	-27
148962	34
257364	21
235118	28
146414	-26
115614	-37
117490	-6
46188	-93
218346	0
125218	51
77912	39
13050	-49
58858	51
135816	0
46790	20
89210	7
25216	35
189730	2
118974	-20
144762	61
249230	-11
124588	-26
21996	-26
172076	13
6862	21
81622	34
189632	34
111638	20
130594	75
167932	-13
233662	11
75112	36
70478	-21
13442	-33
167134	45
109384	1
257952	97
109048	-66
39496	26
299546	10
175548	-56
161912	4
166938	38
134038	-6
273324	45
143404	20
212900	-6
197276	-77
242510	8
108572	45
288444	13
45712	52
204864	-67
209428	-13
60874	27
207748	-8
21898	-45
149592	-6
26140	29
276306	-3
212214	12
234390	3
22444	73
137944	55
41232	-9
35842	-78
197584	39
282984	33
175590	35
294142	-35
43584	21
201098	-11
220320	27
101684	-54
197892	1
164768	-23
80922	-52
2466	44
123580	6
155248	-26
10740	-14
16382	-27
96896	-22
101236	14
217450	-8
112968	29
265974	21
38894	36
144398	47
53986	42
86928	53
231828	-47
108194	10
43066	-53
229406	2
114788	-47
100326	-53
189786	49
84800	-64
96098	1
242104	-37
190500	33
15892	-60
73824	-53
159826	18
68308	63
64164	32
122334	-45
157894	54
247424	13
31320	42
39202	101
268578	36
28394	-68
99080	9
80460	40
124448	42
117518	-9
56800	5
201420	64
141780	32
133058	30
200272	43
184	-7
6036	19
632	66
121326	-19
196184	31
252114	-29
260626	48
100480	28
235440	-5
5672	-23
203982	11
46930	2
173994	68
239990	-88
122544	34
12686	-69
273296	19
89462	-47
57388	42
276740	-46
245492	-63
246528	130
48036	-76
76722	45
65830	16
99598	-20
27330	76
200216	-36
95006	59
198	9
205620	17
56226	3
57710	2
246822	105
172160	21
238156	-2
249342	13
195134	-58
113584	36
288626	-41
24544	23
48778	17
132162	-43
48680	-82
37648	-32
269166	-3
295920	6
29010	-41
178264	13
94614	75
70898	3
4216	45
240620	-60
39874	-40
60286	-45
209218	-38
93298	-21
106976	-66
254186	-58
142242	-17
286204	17
231534	17
74720	38
256678	26
290740	-36
212494	-68
100550	-42
35590	42
225864	41
152308	-17
161464	34
234208	15
7338	-31
266044	-92
18524	-16
181022	42
83540	-25
127654	-28
297404	68
84198	-6
84394	70
29206	42
258036	38
108068	5
133786	-41
192194	-52
196996	35
174582	-35
279792	-14
239892	-63
59544	1
26588	-24
44256	-14
127598	-2
217996	-59
248110	-8
16536	4
100060	-38
221748	-31
69708	-4
142648	0
58704	-12
288010	-36
80488	-65
191634	-6
74300	47
134178	-5
171320	5
220110	-14
146120	-44
154394	23
225430	8
38124	19
169374	49
246640	-62
282424	96
103168	-71
217800	-12
47210	-2
3446	11
262712	1
36850	83
167316	37
137594	5
63828	-38
10488	-72
252646	-7
171194	-18
163956	-7
199530	49
292896	1
184648	8
106150	34
255012	10
247732	6
86788	22
30900	-77
77506	35
187896	40
215518	-20
155108	77
67048	-78
161618	12
173504	38
5896	33
87152	-36
149382	-52
42702	35
241824	2
67860	14
53804	47
128844	-60
167302	-40
130384	-10
91926	-3
220124	31
8080	42
164558	-9
188526	34
176990	23
3110	-26
143628	-35
202638	-55
225556	7
52726	-63
246248	-37
266772	-36
225696	32
187294	71
266254	-19
61308	19
70534	-24
83330	-24
13512	40
145700	-14
81930	79
170942	25
130776	-29
102650	9
257686	-22
181918	66
58494	55
78626	-57
81230	7
95524	32
189156	-3
170508	26
203604	4
189436	26
219718	-47
240732	-57
266492	-40
9592	-11
49268	-77
176066	22
266982	96
192642	-31
240102	-21
206740	-25
44312	18
62750	22
294548	-60
246192	15
254214	-49
298552	-44
111596	-37
48484	23
278910	-24
7436	32
245464	-66
262530	-6
225080	-25
46692	-59
183990	-61
278574	13
36416	59
268144	-47
107522	-15
18286	-74
24362	66
143782	5
98296	-21
251036	-86
172412	0
269544	7
281472	-37
223652	35
138868	21
189450	59
261340	-5
241964	-52
151034	23
292140	53
88552	80
7800	67
200636	-27
225444	61
166448	-74
141388	15
25230	10
92346	-42
232766	4
79872	-44
94250	42
71052	33
205032	14
242482	-39
96532	-8
276362	-64
83862	7
148626	-4
294772	-44
230834	-50
98380	56
211794	0
147660	-30
165076	-14
283992	-56
18496	-20
246962	-19
110462	24
12672	-59
136852	21
113192	18
150320	-15
277146	35
290838	-35
9942	49
17880	20
29388	-32
156970	-88
211374	-27
105660	73
28016	-11
94320	1
83526	9
207636	-41
286190	41
159952	-53
161870	-20
139134	-40
31894	50
58466	-21
201042	83
239262	-18
145322	-45
279932	48
287030	1
290054	-15
153134	-54
296620	30
293610	-22
275956	-48
220950	9
158566	-7
46706	12
53118	-74
34946	-20
50542	23
182436	5
164082	34
147128	29
263692	-25
172454	-12
156984	-80
189324	-3
151594	-5
298384	10
206404	84
215602	40
210940	78
203324	25
232808	51
287604	-89
251974	49
245324	-40
133744	103
131840	27
83904	-19
73390	31
105142	-60
48918	-10
115124	33
252506	32
275214	-32
278490	-46
67748	-26
149788	-52
112310	-30
184116	-9
241138	18
275844	4
244386	-1
132904	26
184508	27
241208	-86
192110	54
268284	42
38292	-51
282354	-5
292084	43
246178	-24
170578	-79
35884	-22
24586	-52
124714	11
157908	-110
126142	-13
9396	57
109006	31
196786	-22
38600	58
231576	25
179524	81
93760	-5
282872	-17
57052	-3
30830	-23
175030	-43
102272	36
116370	-26
219410	-38
17306	64
118442	-26
186622	9
219914	-28
260808	5
58396	-49
101404	-42
229924	49
152658	-24
255488	13
286498	-39
3922	0
278210	-8
280968	-44
75840	-7
100228	-23
71472	-23
338	-19
27064	76
55778	-75
101180	12
97834	18
91912	61
271196	5
194980	-32
210408	-3
281640	-41
274024	-21
273086	21
139470	35
174064	-18
228034	122
12882	-48
39412	-70
262810	-6
183108	9
183388	-10
171278	4
36108	-53
297614	-61
236070	13
89070	33
149606	-61
266744	-15
57598	-67
6190	-37
288430	-18
34456	-36
222966	3
63128	-26
184872	-1
108698	-21
115502	18
77562	-40
154450	-34
148360	-70
205592	-40
201238	8
209806	29
269236	-20
36696	6
34890	-40
129418	-56
25944	-5
155276	-74
104582	18
144020	-29
160946	-38
157824	23
108838	103
260192	6
123370	27
287744	-20
27120	-65
183906	20
212774	-89
128018	36
9452	-31
17292	-27
210954	-39
163144	9
297306	57
21226	11
92654	6
125974	41
192488	-15
23536	69
24264	-34
12252	-12
78206	-12
84268	30
21282	57
140240	24
136432	6
238534	-49
177298	37
242762	-62
140646	-37
75126	-51
127332	26
108600	16
247536	75
76064	7
206418	31
48764	13
221706	26
274822	-69
156900	-7
160512	56
71598	-36
16368	-31
263566	-6
76008	8
288388	2
233368	12
275508	33
295444	1
289774	-20
290362	-75
131210	18
27960	47
84072	40
11804	6
117770	61
296956	22
265918	-14
202526	-20
272036	20
2886	-62
231856	5
286638	31
60468	56
94474	38
57262	-42
282732	50
83470	-119
247550	-18
287856	-18
43906	-59
203660	-38
194616	-31
21940	-4
182870	5
15794	-69
148122	-21
31124	9
4398	15
4608	27
77856	69
45950	6
96980	17
74524	-13
141122	-15
197164	28
297782	-8
194154	13
53342	-20
164306	-12
140086	-6
100466	7
184956	41
253346	-42
127892	52
286162	33
290236	24
151608	5
214482	26
155668	-54
111792	-17
142494	-47
272386	18
193720	105
7772	41
254130	34
57374	25
136782	53
13428	-9
294212	-53
166098	-5
135256	10
24390	-21
75490	30
74846	49
84380	-19
84520	45
247312	-46
293792	66
107158	-20
216862	9
60972	35
236574	6
291048	-98
44592	12
219844	42
21828	20
156	43
76358	21
277566	40
26924	-45
86872	20
208112	27
43934	27
1136	18
48134	91
149004	32
183192	49
30620	30
103980	-19
44998	46
133422	-42
190934	26
299868	32
106458	20
128564	-5
228510	9
38474	15
242538	-14
140016	-35
171138	-87
88328	-39
170424	71
203030	-14
214734	-5
254662	41
257182	-6
125358	-120
298398	-19
293358	58
71878	-76
285672	-41
143936	-100
176122	-9
202050	-39
131756	-22
252716	11
38446	-3
82350	-19
97932	121
160358	25
270356	39
180168	54
198158	18
201266	-71
128242	75
253318	-58
236728	-13
36976	5
271406	51
6064	-4
167904	-57
95580	3
182604	21
255432	23
76470	11
70170	26
130972	-69
226522	-55
202246	-27
192866	-6
69890	39
81902	3
33574	10
109664	102
204920	28
170452	-10
33980	4
66978	11
263062	8
149634	27
276194	-31
297026	10
29024	-22
108488	-61
249412	-31
24502	-2
33252	60
133842	35
90960	30
167218	-16
18454	-16
63352	-6
187784	-22
31208	-62
74006	23
257896	-6
173056	110
266996	-4
248180	-24
26042	1
10936	-28
147310	-15
71570	57
75252	30
124896	-18
231940	44
115054	21
140478	-53
84464	-2
118288	54
21744	-75
118694	-67
119100	-55
294870	83
33238	56
105030	17
172860	35
264168	88
34190	23
281122	-46
277076	20
296312	-3
44984	-9
144216	32
203436	-4
288514	11
49072	-5
212606	-22
23424	7
83974	-33
227250	30
215392	60
182660	69
224184	-7
25972	65
60762	41
247676	-6
275732	8
63142	-18
244078	66
106850	-13
90288	-33
201868	28
208378	-19
193146	0
126548	-65
184914	14
12630	-50
84604	-34
152350	-29
7226	30
110336	-79
41330	53
233270	10
171054	31
251428	-33
117784	34
260108	-9
21184	-39
207846	29
42618	1
105128	-11
230344	16
263986	22
251680	41
42310	-72
75896	12
127346	18
184312	-90
219466	-10
56016	-54
43570	2
118484	24
59488	-30
121872	-81
197304	31
254648	-3
127136	21
98184	24
100886	3
209484	-55
160750	3
275326	-13
41694	-39
277356	6
222126	-15
277846	11
37368	-51
243070	29
82560	-3
187504	2
194196	22
141542	0
254858	-9
268718	-29
188190	-43
169626	-22
62848	46
72354	12
142718	18
97792	54
112100	43
241082	12
105436	-46
298426	18
49954	0
6666	-9
200972	26
260038	-25
201672	47
206502	11
143866	65
190626	25
255684	38
260528	34
158552	56
180616	13
2438	-58
122180	-37
293162	-23
3264	-42
21408	-1
204696	98
105772	12
12182	29
122110	45
268102	35
203226	-13
69148	18
149130	28
62106	60
93522	95
250196	-12
208420	-20
12350	-7
83512	-10
187602	110
224828	-2
94222	-46
178964	45
73068	31
118806	-33
235062	-64
36766	4
183164	-10
268676	21
37690	-15
9004	27
290320	-19
229644	-15
282046	17
251106	27
153330	-71
158958	-32
53692	0
85248	105
192026	59
123944	-4
21030	-21
284328	-19
27344	80
105002	28
1794	0
131728	-12
200468	66
142564	16
186370	25
198410	-15
179734	-7
215378	-14
288990	50
293736	-53
7324	-15
253570	41
247256	-28
95020	31
280436	-1
213138	-31
210324	-33
147702	-39
231926	-73
26112	-78
9914	-32
75560	34
65494	-25
48652	-5
21254	75
117910	-18
195358	17
121732	-17
218220	-4
298678	-18
281388	-67
253262	-46
235048	-63
212186	7
143264	37
148934	-27
226816	65
57570	44
38320	23
5840	118
30564	41
228174	-17
75140	5
211010	17
295304	23
66880	9
67538	8
169976	-11
27050	117
99500	-33
86690	-37
12812	-86
181344	59
196492	15
276124	36
288892	12
298664	44
55358	1
85948	77
221370	50
58550	-102
291090	73
299924	-35
95566	94
109328	-9
156704	-10
20386	-4
159406	15
229994	52
46902	-3
58942	4
64822	50
19392	20
146652	-16
15332	43
60090	62
119296	-24
20666	-13
146596	32
22668	-49
154968	5
9718	26
161156	20
45334	-33
107480	56
227082	68
224338	-2
125498	20
236266	6
10194	-21
261354	4
16900	-39
293316	3
124182	46
16410	-9
21562	8
188736	23
116762	-44
132372	-18
13036	21
209400	63
268998	-49
142816	54
214398	89
216722	28
254116	69
29556	22
242146	1
169990	-46
46566	13
103532	5
265400	-76
83204	26
123356	-6
104638	74
186146	-19
33714	-51
225570	-56
162752	-6
246556	-21
185250	15
192250	28
129950	30
40224	-47
193580	65
299630	-43
19378	-4
230050	29
36822	29
52894	50
98352	23
104708	38
186076	-1
180854	0
218696	-32
236252	14
180126	17
237442	89
36318	-9
13638	-73
145518	88
148780	5
296396	22
135228	6
37872	4
59628	-62
254298	-114
262768	-15
107130	56
125092	-36
26672	-14
233536	-12
162682	1
289326	8
273282	56
131322	108
83302	10
69162	-10
83652	23
264742	1
264112	-25
250616	-17
284146	15
187840	60
54952	49
240256	5
254886	-36
69820	-3
92276	17
8150	12
286890	-23
159868	-57
15920	6
261368	8
241222	35
212074	13
60706	-6
281724	31
168534	23
47798	5
277286	-22
133072	-17
109090	15
216470	-21
22402	20
36066	6
55442	21
67202	2
92766	29
116468	-75
287366	-56
85290	28
159602	-9
290866	-14
263468	1
222112	-1
107564	15
288458	8
73096	-49
99234	-66
205242	14
237022	12
2298	-49
34960	-5
105408	-44
266310	-67
43024	62
203688	36
21702	-16
82378	7
77422	-17
122488	15
148038	4
162332	48
126996	-64
133884	12
226508	-71
129138	-44
111414	-49
245198	-19
28506	26
150530	-47
160050	9
201896	22
122502	37
267248	-18
225262	-17
228342	53
65914	39
274542	-78
73544	-57
128606	81
258890	-71
154604	-89
256804	12
283278	2
293722	17
130496	-83
4160	38
2410	45
93774	75
40280	-30
60356	-13
215126	-15
245366	67
168478	-29
94894	26
227152	16
59194	43
168520	-53
268060	-41
127878	-35
51676	32
193678	-34
259646	20
261480	-26
233018	27
8346	19
16592	-17
59964	-74
245856	44
90680	32
292714	-7
285546	5
8962	-55
39216	40
30676	-61
140184	-50
148794	-2
248446	44
255558	40
144930	-65
160260	-88
183472	76
204094	92
258722	-21
185754	-57
136166	8
178026	47
293778	70
237722	-54
200580	-59
11342	-5
60538	25
87334	-60
130356	-44
4678	-34
132498	-59
70842	84
143446	-10
224744	49
150152	-12
126618	-1
142116	-36
250378	-35
171670	39
786	14
96140	16
132064	-18
255334	-17
43276	-45
156494	70
93018	-23
56548	28
276936	78
167386	19
146064	67
90008	20
104246	-21
139344	-49
68084	62
67762	-11
226158	54
122684	-84
88300	-7
209610	56
138182	-42
166770	3
200930	-18
79942	7
123426	-22
273492	-28
250392	-6
16634	-20
232598	52
220600	-47
182058	30
126646	1
16564	-74
106598	17
262404	9
187476	-8
193440	-44
294912	36
15836	32
81426	20
31012	71
139316	-59
242286	-40
37480	49
273898	59
248670	59
289004	-31
226886	29
164684	-84
73586	3
11902	-63
72578	31
245604	22
20778	-2
70100	-7
65620	1
197822	13
91716	30
99164	26
203506	-32
49338	-3
230274	-4
36724	5
130720	25
250462	71
133324	13
231422	-64
30858	54
59572	16
261130	11
114634	-9
44018	76
19868	-39
119786	26
190416	32
223162	-48
278084	-37
126590	0
114984	-60
240270	54
155640	12
249594	36
21716	-30
91198	-15
130566	-11
44732	27
141038	76
141696	13
255236	20
221720	-12
193888	0
42268	2
234334	27
250294	16
53580	10
256258	11
92514	-1
255096	-94
96294	-20
39692	-48
243140	18
120402	-32
177844	-15
150110	-15
176808	-35
288682	-74
191606	-31
168940	-8
66418	16
250588	-42
98576	-7
166490	49
71948	8
92528	-31
195624	31
240	34
242272	37
200902	-6
167568	21
19924	23
252058	-39
65354	12
272022	44
92472	-85
24978	35
72312	-47
129670	-23
250840	20
286302	14
69960	0
64500	15
151874	-102
251610	2
76806	33
100438	-27
125106	42
79242	27
290558	-29
169808	62
285700	-27
150698	-46
245170	-39
30256	10
95076	53
160148	15
18776	31
180014	5
128914	22
112422	-2
51270	43
186650	39
103210	-24
99486	1
86284	-25
194560	7
256944	62
247214	8
194224	-49
59516	35
263314	17
293428	-28
153400	-22
75168	-42
158720	-69
269712	26
166518	20
175688	2
83106	-27
230232	-24
167750	-109
226634	19
5644	-6
33462	46
47266	-33
147422	16
3082	-21
175212	-20
71724	-63
101852	44
163410	6
67678	-63
231996	-4
92892	-88
59978	-58
273338	-26
211430	-2
226662	-27
219508	7
93970	22
124644	-19
285616	-24
96882	34
86942	-35
177746	-58
177466	5
191620	9
209078	3
55582	-31
2158	50
248278	5
14436	5
125610	50
245142	-23
150208	9
109706	-11
61028	27
142046	-32
170382	-57
102076	13
104120	-80
100760	14
69988	-66
200258	-29
186496	-9
229826	9
24670	-4
20344	41
193314	-38
194854	93
215672	-81
239794	14
237106	-23
198172	-98
292882	8
271518	41
43598	111
106220	14
104722	13
227628	1
205480	-29
193986	-41
229784	18
175254	80
160722	-25
149844	13
14464	-29
28758	-9
81244	41
129978	19
187546	-74
268620	-14
270594	-19
232752	-49
147492	15
262138	-84
200608	21
188064	10
132848	2
34652	-26
38964	36
190794	-11
85990	-7
196338	54
229042	-10
110084	8
150950	-90
29430	-37
157992	-47
174120	6
81538	-32
243658	2
21198	-42
19350	-35
112828	64
3334	1
280646	-42
241684	-18
78920	-101
139680	1
203576	29
31586	28
214496	15
297796	53
36570	-69
157698	-45
116034	19
156676	-79
196436	115
37018	-21
73880	-43
179384	13
128382	-7
141010	-55
234488	-24
164124	-10
14646	61
150964	26
48750	10
191410	-14
221090	13
216498	62
237176	-8
81692	11
10908	-13
95790	94
62652	11
289116	40
259492	27
94866	-14
91100	-40
169780	-1
277706	-27
211304	-16
151482	20
262194	15
113444	26
199292	-36
149718	-41
260430	33
102818	138
65592	-1
44326	-28
39160	-30
134220	-6
26154	19
53398	23
136474	-27
10796	-82
17964	57
48554	-72
109202	-27
199698	-3
3908	-6
131700	-48
79004	-52
240956	-52
209302	-109
185950	-39
224646	-18
158846	47
112548	-22
272064	35
50668	22
16816	14
192516	24
14086	-18
63422	15
265736	0
16718	-86
204892	12
4972	-64
139736	-40
144916	-63
156410	36
49184	18
13190	-37
287898	-36
149802	-13
222714	46
43346	-66
134108	1
8752	-48
216386	11
159658	8
175002	-18
29598	-46
248684	38
268480	24
186090	23
125288	5
268158	87
188456	-36
267934	-13
75322	72
123958	-36
128578	61
32342	-27
49982	19
168576	-29
213376	56
88006	-20
50738	-33
80124	-4
31516	30
239780	32
248432	34
293022	28
23872	-4
118666	-18
49408	-73
101866	-18
249146	30
277314	-10
152826	67
184494	-20
248236	10
54000	-28
78724	29
137692	20
239514	7
261242	25
284944	-8
224870	-12
222616	76
125260	-51
21142	-21
203170	77
243756	19
298440	-28
131644	-70
14198	-72
117756	33
164754	-27
264644	42
170396	34
14114	-84
202960	-27
265596	8
38152	23
278882	33
25286	-29
31740	-7
175506	25
230694	-17
283782	30
8724	20
4762	25
130888	-69
284384	-32
85696	3
232500	-33
256328	-7
225612	-61
270314	-54
66628	-11
1108	12
214230	-18
273814	-35
233480	-83
299294	-21
222518	-24
61658	-78
149550	-57
225388	-74
229378	61
21492	17
2620	61
254424	-63
287758	4
222294	-62
61392	17
196408	-29
225654	47
27288	-6
47490	-7
102230	18
15976	-9
51942	80
207608	2
121858	-1
140492	47
137622	16
235720	-23
177046	-60
207286	79
286274	36
85976	-11
163228	97
53972	-29
71892	56
165104	46
99388	-84
242804	-6
23788	57
182758	40
90176	50
259800	-68
85094	47
94110	-46
150292	5
269978	-96
291118	38
117952	13
27456	-13
205438	-35
104442	19
147716	28
43528	-5
82140	-22
241026	-45
269628	-3
43486	-48
38012	27
235356	19
179398	64
168044	64
261424	-15
158174	15
232836	-53
225150	17
31530	-63
165650	-43
252590	56
242370	-12
208560	-37
92164	44
115348	-50
60398	-79
182730	-45
36290	-55
62036	-10
142970	-8
170634	34
157978	-22
298748	-73
154072	30
237036	19
35716	28
157082	-26
233774	-10
218920	-72
64010	-30
119114	58
279778	30
181582	49
64248	13
1416	84
199152	32
159476	-17
238338	-12
166812	33
158496	-15
169514	14
241516	23
180070	50
128298	5
208210	-14
261984	-17
266058	-10
230442	-79
156858	45
166378	-6
292070	-37
24180	-80
66866	0
145378	-24
204500	-26
646	-28
127416	-11
223848	-71
235888	25
63856	-2
125946	17
202568	16
99808	38
259310	-29
298062	17
116216	26
22892	-12
268494	1
17166	-7
28058	4
67104	91
54532	26
58	33
10530	-9
107914	-30
113654	-6
155220	-18
9830	30
47714	-3
272610	-46
72550	33
107046	-18
141514	14
90582	-47
220572	-42
218080	41
279904	1
241852	2
246276	-65
7758	-27
180672	-28
284538	-20
214328	24
55708	40
101432	-106
287142	129
37242	-3
275998	11
268354	1
174260	19
170830	3
30	-28
103854	9
6092	2
188568	13
252044	-20
239626	-73
169192	-44
140772	-24
282410	-35
166210	-54
98884	-1
144356	45
196940	36
176724	-27
11594	-14
202162	-35
240018	40
39594	-49
111148	33
292280	-40
71710	-46
32244	48
64290	37
37396	36
158132	-5
192544	-85
83176	85
260584	-15
94138	-24
174218	-14
94306	-88
198074	30
171222	21
3600	24
177480	26
162864	81
46748	-17
101614	7
257728	13
37382	20
293302	-52
106346	-28
173728	-28
149144	79
46804	7
195736	32
198634	-11
214076	-43
163242	-36
105716	-2
40938	-5
156592	52
45306	-10
68882	37
28786	14
230806	9
48064	-48
199446	4
272918	-8
121032	8
91730	16
39286	-39
40126	95
26000	-12
98716	19
161786	60
134892	37
60048	-51
101824	-34
296704	-19
168492	58
181596	-18
268032	-48
35576	23
85276	10
101642	-30
197360	-11
52432	20
274066	-25
167638	17
249580	-17
274528	72
162486	39
170340	-45
235524	-65
290110	-32
82406	90
129642	5
54560	78
75826	-16
181694	66
176360	-35
79480	85
177914	77
229070	21
63226	90
178796	59
92318	-29
184046	76
172468	-31
25300	-10
164348	69
38138	-6
255040	-21
30942	39
87068	-3
87194	-6
249986	24
243420	56
166294	5
262082	-44
297950	-53
109076	-47
16830	29
34288	-52
93256	41
16396	24
156424	32
72186	68
149942	-32
191396	97
222154	31
155598	-21
280954	-30
13974	-85
85598	-78
257434	42
21058	37
58116	31
55680	-20
8920	-5
269698	33
262698	-28
163690	-49
245114	51
218976	28
109734	11
266660	-89
75980	5
121382	13
274752	-28
268452	-21
118316	-33
273212	19
159700	35
279512	-2
91982	12
239332	11
52264	14
99472	-10
124210	48
166742	88
111232	-32
187952	-3
177536	71
210856	33
2186	49
50822	125
295374	29
216638	5
143908	18
264896	2
292518	0
241096	-17
248586	-43
152364	34
63646	1
249860	-53
178656	13
299448	-36
130986	54
290418	46
244876	7
113612	-18
199964	-19
208896	26
79690	-33
118582	17
110588	-121
121228	55
37284	-31
203702	-26
180644	23
182492	-49
231170	-27
6106	1
93088	23
240200	-85
245758	-114
87740	60
86578	71
48848	19
205312	-70
87124	29
11020	47
125400	-28
65816	48
180154	-5
15584	-58
105520	8
209008	-12
141794	89
228020	-6
53650	-6
125554	-74
135914	-34
207384	32
38558	-34
273310	-12
232304	-60
89826	10
130258	22
210492	-18
178516	-27
247186	-13
9046	-42
171446	59
191018	-25
183738	-33
184704	13
36920	75
284832	-64
227698	-72
84870	20
286820	-30
65368	41
71080	-32
34022	-24
75756	100
279204	26
30396	83
212564	2
49604	20
140394	-50
262264	-74
271070	-14
217002	-13
109342	120
215462	-44
211500	45
108446	-12
164796	-4
223190	20
213782	45
21576	38
133688	-25
190178	21
263678	-36
177060	-52
289046	-9
227110	16
281206	5
49520	42
209246	-57
189002	60
40896	15
77520	-31
248222	-19
92878	6
23186	15
250658	18
7520	51
63814	21
240158	-5
41638	-13
135550	34
56058	22
242986	-23
4930	-9
114536	-24
119324	-16
40238	13
18944	67
121886	1
50934	-14
223904	26
155080	-46
11258	84
125848	42
216904	-51
165258	-11
282648	-44
261508	-5
137678	43
22766	36
80026	-36
49660	-1
29850	80
234124	42
185208	-2
200888	12
41176	-10
184214	44
133450	26
25244	-44
35534	-39
85920	11
244568	-3
77548	56
92360	-53
91534	-10
165874	-94
267892	40
65130	-9
31404	40
212676	19
252422	-2
170648	-22
184144	67
101838	15
181246	-12
9956	42
169836	33
246472	-12
4524	38
132554	64
211122	-3
57542	9
69778	-40
273632	21
210296	-36
226074	62
32692	-52
106360	46
156298	43
221930	-18
154786	-94
261942	40
233998	78
212928	-6
290572	17
291482	-22
19210	10
3992	-46
18818	57
9228	-33
161828	38
259632	-14
142802	71
32356	-7
238114	-19
44536	-2
248320	11
179622	-23
101138	-29
264042	12
258274	38
285798	41
286848	-46
113962	39
290404	-24
104456	20
21856	-18
84310	31
86186	-8
122376	-54
246304	-24
259548	-33
280128	5
186594	-48
185264	57
67958	23
102622	-96
76022	29
179160	4
89784	11
133142	-98
153274	-12
154702	-39
145742	-101
181624	11
239206	-34
275858	-12
196632	-29
248740	7
286008	18
55946	35
190640	-25
234082	52
86704	-55
223456	40
276516	-11
155262	6
252688	75
284272	31
278630	-36
222938	-7
297040	-66
96070	-27
227460	16
242860	-25
78108	-55
193972	4
249048	83
260598	-24
171460	-64
282858	18
275298	87
21044	-48
271714	24
856	17
113486	64
178054	6
233872	47
41372	23
166728	-40
213684	28
229938	-65
284664	6
198956	-55
182044	0
267206	16
66306	30
32216	-8
11566	18
281906	35
137482	40
152392	-120
252912	33
12084	-28
145364	5
113738	-136
153358	-12
256426	-53
189856	71
196394	-37
224954	-36
233256	55
283292	56
269684	-59
55134	-41
256958	-14
65536	25
251918	-3
207720	10
105940	87
107634	41
11496	58
160610	-25
43164	-62
246234	-69
215714	-65
142326	67
133198	-17
189954	0
199838	-17
160596	-30
16928	-18
162192	-48
176318	49
55106	43
213012	7
56366	-18
122264	-27
78080	-19
42086	36
214160	-36
208336	7
237344	27
274850	15
52992	-8
124378	-4
149494	-5
211892	-26
182786	-27
167022	-9
2	-61
5686	-41
251442	73
93844	28
139386	-41
275354	-59
206068	-46
161856	-13
18762	17
112408	23
150712	71
128214	-107
75966	32
287842	2
20232	29
79746	6
109818	25
46286	-36
13862	1
230106	11
107116	-35
139260	-55
236616	-37
240830	69
161968	32
205578	-26
243168	28
15724	-15
246458	-12
34484	47
75938	-34
263356	19
267976	-29
33000	42
63464	-13
195974	-15
299350	-55
24656	-94
79774	41
277944	63
248516	33
135648	62
281486	42
183528	58
147268	23
63254	-63
141346	-46
69862	95
98086	-59
37928	6
56702	9
250532	13
152784	51
195834	49
89420	-29
149410	92
55204	26
139554	-1
242678	1
247900	-78
117336	-4
31446	-78
89448	29
107690	9
109678	10
288962	44
18594	68
208490	11
293288	-76
12070	110
286344	29
198004	16
158006	34
212662	14
172020	-63
71192	47
44032	-68
113850	-66
234824	58
282368	-18
38796	2
80152	-70
145210	-93
253486	69
203590	-30
127010	18
280310	-10
206306	47
42968	38
60608	-31
222784	-32
42464	-5
255502	58
251876	38
408	-6
219214	-23
97540	31
64094	-45
196870	53
174358	-17
288262	-27
109888	2
232178	-44
133814	17
199712	25
20946	-78
41596	-56
203786	27
